user_id,call_start,call_duration_min
user_4070,9/15/2020 16:00:00,1.314279575
user_4080,9/15/2020 3:00:00,0.5174918784
user_4085,9/15/2020 7:00:00,4.365689972
user_4093,9/15/2020 14:00:00,9.786142
user_4095,9/15/2020 15:00:00,5.70878999
user_4096,9/15/2020 19:00:00,8.490905554
user_4102,9/15/2020 22:00:00,6.534482103
user_4104,9/15/2020 7:00:00,8.068386361
user_411,9/15/2020 3:00:00,5.784706842
user_4111,9/15/2020 4:00:00,6.108011275
user_4124,9/15/2020 12:00:00,3.482003584
user_4125,9/15/2020 7:00:00,6.645870312
user_4130,9/15/2020 23:00:00,0.04534852284
user_4131,9/15/2020 3:00:00,1.069535363
user_4140,9/15/2020 21:00:00,8.547100979
user_4157,9/15/2020 5:00:00,9.26769282
user_4172,9/15/2020 14:00:00,9.092342114
user_4174,9/15/2020 6:00:00,4.142510976
user_4178,9/15/2020 23:00:00,9.56830285
user_4179,9/15/2020 16:00:00,4.595643079
user_4182,9/15/2020 2:00:00,8.32615847
user_4185,9/15/2020 5:00:00,5.46200374
user_4186,9/15/2020 23:00:00,7.359676992
user_420,9/15/2020 19:00:00,3.741492199
user_4202,9/15/2020 3:00:00,9.205731513
user_4206,9/15/2020 8:00:00,0.7915352653
user_4219,9/15/2020 9:00:00,4.1125033
user_4221,9/15/2020 9:00:00,0.09773057331
user_4223,9/15/2020 12:00:00,2.535484568
user_4229,9/15/2020 13:00:00,0.8223410578
user_4243,9/15/2020 6:00:00,0.2936203043
user_4256,9/15/2020 22:00:00,2.808486812
user_4258,9/15/2020 11:00:00,2.843787911
user_4259,9/15/2020 4:00:00,9.140431146
user_4262,9/15/2020 5:00:00,1.238263872
user_4265,9/15/2020 4:00:00,6.057453439
user_4266,9/15/2020 18:00:00,5.07508056
user_4267,9/15/2020 0:00:00,6.101750561
user_4270,9/15/2020 12:00:00,8.824662988
user_4273,9/15/2020 20:00:00,1.242209739
user_4275,9/15/2020 21:00:00,3.538582659
user_4276,9/15/2020 12:00:00,6.529559297
user_4278,9/15/2020 13:00:00,9.369615635
user_428,9/15/2020 4:00:00,8.059421876
user_4282,9/15/2020 6:00:00,8.339738701
user_4293,9/15/2020 6:00:00,8.884487595
user_4297,9/15/2020 11:00:00,6.198720024
user_4316,9/15/2020 13:00:00,3.542970259
user_4352,9/15/2020 11:00:00,6.366228194
user_4356,9/15/2020 15:00:00,2.356542889
user_4362,9/15/2020 3:00:00,4.221884701
user_4365,9/15/2020 2:00:00,5.177137555
user_4369,9/15/2020 12:00:00,2.30858396
user_437,9/15/2020 20:00:00,6.189679402
user_4373,9/15/2020 9:00:00,4.28420285
user_4375,9/15/2020 18:00:00,5.34956681
user_4377,9/15/2020 3:00:00,0.1661646161
user_4380,9/15/2020 22:00:00,2.473363586
user_4382,9/15/2020 12:00:00,7.064221386
user_4396,9/15/2020 12:00:00,9.613773973
user_4397,9/15/2020 1:00:00,7.222428718
user_440,9/15/2020 10:00:00,9.621901729
user_4405,9/15/2020 14:00:00,9.856092644
user_4406,9/15/2020 13:00:00,0.498586172
user_4415,9/15/2020 21:00:00,0.569160075
user_4417,9/15/2020 19:00:00,8.811120244
user_442,9/15/2020 20:00:00,4.699049054
user_4421,9/15/2020 3:00:00,1.931944403
user_4426,9/15/2020 6:00:00,0.9175001956
user_4429,9/15/2020 12:00:00,9.75332134
user_4441,9/15/2020 18:00:00,3.007091978
user_4443,9/15/2020 16:00:00,6.739095361
user_4446,9/15/2020 7:00:00,9.654342606
user_4448,9/15/2020 13:00:00,5.365259419
user_445,9/15/2020 9:00:00,0.1037437249
user_4456,9/15/2020 4:00:00,1.130272473
user_4466,9/15/2020 10:00:00,2.88585216
user_4469,9/15/2020 18:00:00,7.120218634
user_4471,9/15/2020 12:00:00,2.881160456
user_4472,9/15/2020 5:00:00,5.610542933
user_4479,9/15/2020 2:00:00,0.5555699054
user_4480,9/15/2020 11:00:00,4.174092965
user_4495,9/15/2020 14:00:00,5.179857508
user_4506,9/15/2020 11:00:00,1.324578032
user_4524,9/15/2020 5:00:00,9.632772491
user_4527,9/15/2020 3:00:00,9.716703599
user_4528,9/15/2020 13:00:00,8.424754552
user_4538,9/15/2020 11:00:00,4.491681183
user_4548,9/15/2020 3:00:00,7.837453705
user_4555,9/15/2020 8:00:00,7.423414741
user_4557,9/15/2020 15:00:00,9.555198657
user_456,9/15/2020 19:00:00,9.291487004
user_4563,9/15/2020 0:00:00,8.401501947
user_4570,9/15/2020 20:00:00,9.368435781
user_4577,9/15/2020 7:00:00,4.351076579
user_458,9/15/2020 22:00:00,1.328319893
user_4581,9/15/2020 10:00:00,6.961350241
user_4584,9/15/2020 18:00:00,4.31002792
user_459,9/15/2020 3:00:00,1.884081234
user_4590,9/15/2020 0:00:00,9.632283483
user_4594,9/15/2020 22:00:00,8.835574581
user_4595,9/15/2020 23:00:00,1.869161268
user_46,9/15/2020 13:00:00,5.01265159
user_460,9/15/2020 14:00:00,5.047726911
user_4600,9/15/2020 22:00:00,8.661628327
user_4604,9/15/2020 18:00:00,3.796994821
user_4609,9/15/2020 3:00:00,2.591055468
user_4622,9/15/2020 22:00:00,6.814811934
user_4624,9/15/2020 9:00:00,4.649091366
user_4629,9/15/2020 19:00:00,8.262880887
user_463,9/15/2020 5:00:00,1.377540498
user_4631,9/15/2020 4:00:00,7.167486153
user_4632,9/15/2020 7:00:00,6.552528545
user_4633,9/15/2020 14:00:00,6.893425322
user_4638,9/15/2020 19:00:00,9.503431718
user_4640,9/15/2020 3:00:00,5.851243224
user_4643,9/15/2020 0:00:00,9.875243365
user_4646,9/15/2020 15:00:00,7.154459546
user_467,9/15/2020 17:00:00,8.804503379
user_4676,9/15/2020 6:00:00,2.60662674
user_4679,9/15/2020 16:00:00,8.785926321
user_4681,9/15/2020 1:00:00,4.591611969
user_4687,9/15/2020 13:00:00,0.3179120234
user_4702,9/15/2020 6:00:00,5.86951957
user_4708,9/15/2020 3:00:00,6.763392187
user_4709,9/15/2020 13:00:00,0.4314913006
user_4718,9/15/2020 14:00:00,5.812425924
user_472,9/15/2020 16:00:00,0.2068331814
user_4727,9/15/2020 6:00:00,7.080309204
user_4734,9/15/2020 18:00:00,0.09432671492
user_4741,9/15/2020 0:00:00,8.346640008
user_4744,9/15/2020 18:00:00,3.33628639
user_4750,9/15/2020 22:00:00,4.895023407
user_4757,9/15/2020 5:00:00,7.280231189
user_4759,9/15/2020 11:00:00,6.539321597
user_4761,9/15/2020 10:00:00,5.971553985
user_4771,9/15/2020 7:00:00,8.941284617
user_4776,9/15/2020 12:00:00,6.465091518
user_4793,9/15/2020 16:00:00,0.487981549
user_4794,9/15/2020 2:00:00,4.189126662
user_4796,9/15/2020 18:00:00,3.588885546
user_4798,9/15/2020 15:00:00,3.878407
user_4802,9/15/2020 13:00:00,2.086220015
user_4807,9/15/2020 16:00:00,4.530816431
user_4808,9/15/2020 17:00:00,1.393926828
user_4813,9/15/2020 17:00:00,3.334234804
user_4817,9/15/2020 21:00:00,8.867350762
user_482,9/15/2020 6:00:00,6.635910925
user_4820,9/15/2020 5:00:00,2.165624075
user_4823,9/15/2020 0:00:00,8.647724032
user_4828,9/15/2020 7:00:00,8.441257144
user_4839,9/15/2020 6:00:00,6.83956199
user_4842,9/15/2020 15:00:00,7.047277549
user_4851,9/15/2020 17:00:00,8.79354716
user_4853,9/15/2020 5:00:00,0.09339128232
user_4857,9/15/2020 8:00:00,8.879071449
user_4860,9/15/2020 1:00:00,5.142226566
user_4869,9/15/2020 12:00:00,5.448873997
user_4872,9/15/2020 13:00:00,1.17927627
user_4874,9/15/2020 6:00:00,4.617314373
user_4899,9/15/2020 2:00:00,5.811313312
user_4900,9/15/2020 22:00:00,5.112347284
user_4902,9/15/2020 21:00:00,8.57482715
user_4905,9/15/2020 10:00:00,8.52261824
user_4908,9/15/2020 18:00:00,1.926589121
user_4909,9/15/2020 13:00:00,9.601862383
user_4921,9/15/2020 0:00:00,9.632257364
user_4929,9/15/2020 8:00:00,4.536995349
user_4938,9/15/2020 7:00:00,8.086689478
user_4943,9/15/2020 12:00:00,9.407771496
user_4949,9/15/2020 11:00:00,2.843294844
user_4958,9/15/2020 3:00:00,2.919705053
user_4959,9/15/2020 19:00:00,3.08251817
user_4964,9/15/2020 13:00:00,4.114463437
user_4970,9/15/2020 19:00:00,5.725879376
user_499,9/15/2020 2:00:00,7.670695193
user_5008,9/15/2020 19:00:00,7.747576489
user_501,9/15/2020 6:00:00,2.902100868
user_5019,9/15/2020 7:00:00,6.327469224
user_5021,9/15/2020 8:00:00,2.218560013
user_503,9/15/2020 11:00:00,7.735478618
user_5037,9/15/2020 18:00:00,6.001620715
user_5039,9/15/2020 18:00:00,5.177538094
user_5053,9/15/2020 6:00:00,2.200216408
user_5061,9/15/2020 12:00:00,5.737899341
user_5084,9/15/2020 4:00:00,4.899935648
user_5085,9/15/2020 17:00:00,6.523796323
user_5093,9/15/2020 10:00:00,9.364594159
user_5109,9/15/2020 3:00:00,9.189401299
user_5118,9/15/2020 13:00:00,5.07859961
user_5121,9/15/2020 12:00:00,1.251122233
user_5129,9/15/2020 14:00:00,9.900199112
user_5136,9/15/2020 17:00:00,7.601291786
user_514,9/15/2020 11:00:00,0.1180306579
user_5146,9/15/2020 20:00:00,9.009144489
user_5148,9/15/2020 9:00:00,3.816497518
user_5149,9/15/2020 3:00:00,8.324863915
user_5159,9/15/2020 13:00:00,0.1107094415
user_5160,9/15/2020 6:00:00,3.763867475
user_5163,9/15/2020 4:00:00,9.401641937
user_5171,9/15/2020 19:00:00,0.7650798874
user_5173,9/15/2020 5:00:00,0.5006052802
user_5175,9/15/2020 4:00:00,5.240687496
user_5176,9/15/2020 2:00:00,8.234137893
user_5179,9/15/2020 12:00:00,6.848954929
user_5181,9/15/2020 13:00:00,9.702403659
user_519,9/15/2020 17:00:00,8.540596875
user_5194,9/15/2020 8:00:00,1.743631942
user_5195,9/15/2020 10:00:00,9.898606373
user_520,9/15/2020 22:00:00,5.152939417
user_521,9/15/2020 0:00:00,5.588331037
user_5211,9/15/2020 21:00:00,9.896074132
user_5215,9/15/2020 19:00:00,4.967134958
user_5235,9/15/2020 17:00:00,7.8085736
user_5241,9/15/2020 0:00:00,5.01066176
user_5245,9/15/2020 15:00:00,6.221093444
user_5259,9/15/2020 12:00:00,1.166206902
user_5261,9/15/2020 12:00:00,4.526067013
user_527,9/15/2020 19:00:00,1.544996455
user_5277,9/15/2020 1:00:00,1.104494948
user_5279,9/15/2020 1:00:00,0.5474090744
user_5280,9/15/2020 16:00:00,6.25084725
user_5283,9/15/2020 12:00:00,2.142895482
user_5284,9/15/2020 21:00:00,7.036371592
user_5289,9/15/2020 4:00:00,8.695155125
user_5291,9/15/2020 16:00:00,7.485381737
user_5292,9/15/2020 14:00:00,3.560072587
user_5294,9/15/2020 9:00:00,5.335399031
user_5318,9/15/2020 1:00:00,9.347119291
user_5327,9/15/2020 21:00:00,9.121703906
user_5336,9/15/2020 20:00:00,5.413893339
user_5338,9/15/2020 7:00:00,3.762460037
user_5343,9/15/2020 8:00:00,9.078882223
user_5344,9/15/2020 18:00:00,2.395966337
user_5355,9/15/2020 17:00:00,3.441349817
user_5357,9/15/2020 19:00:00,8.391824453
user_5361,9/15/2020 8:00:00,8.372672188
user_5368,9/15/2020 21:00:00,6.459220735
user_5372,9/15/2020 10:00:00,0.004927222513
user_5388,9/15/2020 5:00:00,1.125687146
user_5397,9/15/2020 4:00:00,2.235790559
user_5398,9/15/2020 6:00:00,5.857457657
user_540,9/15/2020 22:00:00,2.770747283
user_5405,9/15/2020 3:00:00,6.317944815
user_5420,9/15/2020 19:00:00,6.942514458
user_5422,9/15/2020 7:00:00,7.075260114
user_5427,9/15/2020 23:00:00,7.922813887
user_5428,9/15/2020 21:00:00,6.115672991
user_5438,9/15/2020 21:00:00,9.443968537
user_5442,9/15/2020 14:00:00,5.221260389
user_5448,9/15/2020 10:00:00,1.279147242
user_5453,9/15/2020 20:00:00,4.331839481
user_5457,9/15/2020 2:00:00,2.523667091
user_5468,9/15/2020 2:00:00,2.919912478
user_5470,9/15/2020 5:00:00,9.240043551
user_5472,9/15/2020 22:00:00,2.930369254
user_5473,9/15/2020 21:00:00,1.872123251
user_5478,9/15/2020 5:00:00,3.522922226
user_5491,9/15/2020 7:00:00,1.625647947
user_5492,9/15/2020 8:00:00,3.53475631
user_5497,9/15/2020 6:00:00,0.9121326849
user_551,9/15/2020 7:00:00,9.865007064
user_5511,9/15/2020 23:00:00,0.1494857009
user_5516,9/15/2020 9:00:00,8.763994064
user_5517,9/15/2020 12:00:00,5.427038407
user_5519,9/15/2020 20:00:00,7.962482077
user_5524,9/15/2020 15:00:00,9.526547885
user_5525,9/15/2020 1:00:00,4.654672809
user_5527,9/15/2020 19:00:00,2.82748488
user_5531,9/15/2020 1:00:00,2.289501184
user_5532,9/15/2020 3:00:00,3.02897993
user_5535,9/15/2020 11:00:00,5.945675325
user_554,9/15/2020 17:00:00,0.2378766719
user_5558,9/15/2020 8:00:00,5.565605261
user_5563,9/15/2020 7:00:00,0.6793749072
user_5573,9/15/2020 13:00:00,0.5819739047
user_5577,9/15/2020 10:00:00,1.49195822
user_5589,9/15/2020 13:00:00,1.349563316
user_5609,9/15/2020 1:00:00,6.211129653
user_5613,9/15/2020 0:00:00,8.436614915
user_5627,9/15/2020 22:00:00,5.597632704
user_5631,9/15/2020 13:00:00,2.158316237
user_5634,9/15/2020 19:00:00,8.427269907
user_5639,9/15/2020 9:00:00,1.955054862
user_5640,9/15/2020 12:00:00,8.264345266
user_5649,9/15/2020 3:00:00,9.316160721
user_565,9/15/2020 2:00:00,3.653607199
user_566,9/15/2020 6:00:00,3.193584848
user_5660,9/15/2020 12:00:00,3.682053394
user_5664,9/15/2020 10:00:00,3.28814391
user_567,9/15/2020 22:00:00,8.609041907
user_5674,9/15/2020 0:00:00,2.553665828
user_5679,9/15/2020 4:00:00,5.899016655
user_5681,9/15/2020 6:00:00,4.862962777
user_5683,9/15/2020 22:00:00,7.205283275
user_5693,9/15/2020 18:00:00,9.406570267
user_5699,9/15/2020 22:00:00,7.866335357
user_5707,9/15/2020 2:00:00,8.224489225
user_571,9/15/2020 13:00:00,0.5402022173
user_5720,9/15/2020 12:00:00,3.757804818
user_5723,9/15/2020 11:00:00,1.500374894
user_5737,9/15/2020 21:00:00,6.687377516
user_5752,9/15/2020 18:00:00,6.663496837
user_5755,9/15/2020 12:00:00,1.118368915
user_5757,9/15/2020 12:00:00,3.959914082
user_577,9/15/2020 1:00:00,0.6710291498
user_5776,9/15/2020 21:00:00,5.570294147
user_5779,9/15/2020 0:00:00,9.829977641
user_5781,9/15/2020 12:00:00,3.743057045
user_5783,9/15/2020 22:00:00,5.34752683
user_5784,9/15/2020 11:00:00,5.317771725
user_5793,9/15/2020 12:00:00,1.233962484
user_5794,9/15/2020 16:00:00,5.179656452
user_58,9/15/2020 21:00:00,2.322970093
user_5801,9/15/2020 12:00:00,7.161828681
user_5817,9/15/2020 10:00:00,8.278633436
user_5819,9/15/2020 1:00:00,1.428194337
user_582,9/15/2020 17:00:00,5.69797998
user_5822,9/15/2020 10:00:00,1.175298701
user_5824,9/15/2020 1:00:00,7.427470615
user_5831,9/15/2020 4:00:00,4.181768751
user_5835,9/15/2020 8:00:00,7.901961954
user_5839,9/15/2020 15:00:00,8.936138671
user_5846,9/15/2020 2:00:00,2.060589625
user_5847,9/15/2020 9:00:00,2.946046621
user_5874,9/15/2020 7:00:00,4.807051537
user_5884,9/15/2020 15:00:00,6.563491571
user_5885,9/15/2020 19:00:00,2.954499579
user_5886,9/15/2020 3:00:00,7.972732403
user_5892,9/15/2020 13:00:00,2.801485497
user_5897,9/15/2020 2:00:00,9.631465296
user_5898,9/15/2020 7:00:00,2.880258752
user_5902,9/15/2020 7:00:00,8.715319188
user_5906,9/15/2020 6:00:00,2.738481407
user_5930,9/15/2020 18:00:00,1.304930571
user_5938,9/15/2020 21:00:00,7.877700231
user_595,9/15/2020 13:00:00,4.019581546
user_5959,9/15/2020 9:00:00,6.975525775
user_5960,9/15/2020 17:00:00,6.418587472
user_5962,9/15/2020 14:00:00,7.343489602
user_5965,9/15/2020 4:00:00,1.169478141
user_5972,9/15/2020 15:00:00,6.080305945
user_5981,9/15/2020 8:00:00,7.160007309
user_5983,9/15/2020 8:00:00,8.713345091
user_5984,9/15/2020 6:00:00,8.379833882
user_5985,9/15/2020 11:00:00,1.20334545
user_60,9/15/2020 20:00:00,0.5193089465
user_6002,9/15/2020 13:00:00,0.2238346947
user_6011,9/15/2020 22:00:00,9.360374002
user_6013,9/15/2020 14:00:00,6.603734316
user_6019,9/15/2020 5:00:00,3.732580771
user_6023,9/15/2020 18:00:00,7.006740413
user_6027,9/15/2020 4:00:00,9.171386301
user_6030,9/15/2020 7:00:00,4.363167659
user_6035,9/15/2020 13:00:00,1.573113089
user_6037,9/15/2020 12:00:00,1.599057667
user_6038,9/15/2020 5:00:00,7.749489088
user_6045,9/15/2020 4:00:00,9.934842626
user_6053,9/15/2020 14:00:00,8.533959956
user_6058,9/15/2020 16:00:00,9.844280649
user_6059,9/15/2020 7:00:00,1.202690065
user_6066,9/15/2020 14:00:00,2.847583249
user_6069,9/15/2020 17:00:00,9.697299872
user_6086,9/15/2020 6:00:00,7.115691814
user_6090,9/15/2020 1:00:00,1.257117654
user_611,9/15/2020 12:00:00,1.621897502
user_6116,9/15/2020 13:00:00,6.400522741
user_6120,9/15/2020 14:00:00,7.809965406
user_6123,9/15/2020 19:00:00,0.08351607587
user_6133,9/15/2020 23:00:00,5.753494632
user_6135,9/15/2020 17:00:00,6.685916634
user_614,9/15/2020 9:00:00,3.139462931
user_6142,9/15/2020 18:00:00,1.139794113
user_6144,9/15/2020 3:00:00,0.4811218704
user_6145,9/15/2020 7:00:00,5.960287476
user_6147,9/15/2020 7:00:00,8.394181449
user_6149,9/15/2020 10:00:00,6.636623321
user_6154,9/15/2020 2:00:00,1.979406691
user_6157,9/15/2020 16:00:00,0.292795557
user_6160,9/15/2020 16:00:00,1.049389898
user_6165,9/15/2020 23:00:00,8.766281396
user_6167,9/15/2020 18:00:00,1.603716486
user_6171,9/15/2020 20:00:00,3.343743584
user_6173,9/15/2020 13:00:00,5.362572935
user_6176,9/15/2020 14:00:00,4.930644351
user_6178,9/15/2020 11:00:00,7.862881395
user_618,9/15/2020 18:00:00,8.044008907
user_6189,9/15/2020 23:00:00,7.433372775
user_6195,9/15/2020 0:00:00,6.862429609
user_6210,9/15/2020 18:00:00,3.906947649
user_6222,9/15/2020 21:00:00,5.834260263
user_6223,9/15/2020 7:00:00,7.092803219
user_6228,9/15/2020 5:00:00,9.754497391
user_6232,9/15/2020 20:00:00,6.490962576
user_6236,9/15/2020 8:00:00,9.525057602
user_6239,9/15/2020 6:00:00,9.443084332
user_6250,9/15/2020 2:00:00,0.2952210136
user_6252,9/15/2020 12:00:00,9.612115621
user_6275,9/15/2020 17:00:00,0.6533821748
user_6285,9/15/2020 5:00:00,9.387027175
user_6288,9/15/2020 5:00:00,1.853639912
user_6289,9/15/2020 2:00:00,2.316390615
user_6290,9/15/2020 5:00:00,8.588102138
user_6294,9/15/2020 22:00:00,7.065974844
user_6298,9/15/2020 18:00:00,0.9663107964
user_63,9/15/2020 21:00:00,5.53221515
user_630,9/15/2020 3:00:00,6.576325034
user_6301,9/15/2020 17:00:00,0.7678828419
user_6305,9/15/2020 0:00:00,1.748476754
user_6307,9/15/2020 23:00:00,7.212412943
user_6309,9/15/2020 3:00:00,9.424550899
user_6312,9/15/2020 8:00:00,6.572204055
user_6315,9/15/2020 19:00:00,3.885378406
user_6316,9/15/2020 18:00:00,8.552101955
user_6317,9/15/2020 3:00:00,8.57298348
user_6325,9/15/2020 11:00:00,0.7658158531
user_6348,9/15/2020 8:00:00,5.455231905
user_6355,9/15/2020 4:00:00,6.599006315
user_6363,9/15/2020 12:00:00,2.948317068
user_6366,9/15/2020 17:00:00,1.894311871
user_6369,9/15/2020 19:00:00,3.993601082
user_6370,9/15/2020 14:00:00,0.1839735142
user_6383,9/15/2020 19:00:00,8.169765417
user_6393,9/15/2020 12:00:00,4.205550779
user_6399,9/15/2020 22:00:00,7.929600371
user_6407,9/15/2020 9:00:00,6.773324293
user_6408,9/15/2020 11:00:00,2.43505624
user_6418,9/15/2020 20:00:00,3.197441909
user_6420,9/15/2020 9:00:00,5.807559645
user_6421,9/15/2020 20:00:00,7.580984041
user_6435,9/15/2020 0:00:00,4.727562296
user_6436,9/15/2020 11:00:00,6.999518445
user_6438,9/15/2020 20:00:00,2.553490061
user_6440,9/15/2020 12:00:00,7.077178505
user_6442,9/15/2020 19:00:00,9.86269991
user_6448,9/15/2020 6:00:00,4.397928332
user_6452,9/15/2020 5:00:00,0.4538949732
user_6485,9/15/2020 8:00:00,0.8917979061
user_6489,9/15/2020 21:00:00,5.331171987
user_6496,9/15/2020 1:00:00,1.456055945
user_6503,9/15/2020 5:00:00,7.485166771
user_6531,9/15/2020 20:00:00,3.034370036
user_6537,9/15/2020 23:00:00,6.898593292
user_6547,9/15/2020 14:00:00,3.888059129
user_6552,9/15/2020 18:00:00,7.165021118
user_658,9/15/2020 18:00:00,9.338900854
user_6590,9/15/2020 19:00:00,3.485481252
user_6591,9/15/2020 3:00:00,1.610187908
user_6598,9/15/2020 15:00:00,2.193115696
user_66,9/15/2020 14:00:00,9.090681522
user_6602,9/15/2020 17:00:00,6.978553596
user_6606,9/15/2020 16:00:00,5.224830086
user_6613,9/15/2020 7:00:00,8.806211783
user_6615,9/15/2020 8:00:00,0.9034761906
user_6618,9/15/2020 6:00:00,9.313726471
user_662,9/15/2020 12:00:00,1.58480402
user_6623,9/15/2020 1:00:00,9.993930983
user_6629,9/15/2020 13:00:00,2.089343249
user_663,9/15/2020 7:00:00,7.423158646
user_6630,9/15/2020 4:00:00,7.04049939
user_6634,9/15/2020 16:00:00,3.504371556
user_6636,9/15/2020 3:00:00,2.999663718
user_6637,9/15/2020 21:00:00,6.453140177
user_6638,9/15/2020 21:00:00,2.49004455
user_6643,9/15/2020 7:00:00,4.914545641
user_6645,9/15/2020 3:00:00,9.114784651
user_6650,9/15/2020 7:00:00,3.036580401
user_6653,9/15/2020 22:00:00,3.932756443
user_6663,9/15/2020 7:00:00,6.948803324
user_6664,9/15/2020 5:00:00,4.021007473
user_6669,9/15/2020 3:00:00,3.34329808
user_6674,9/15/2020 5:00:00,5.868706592
user_668,9/15/2020 13:00:00,3.699115631
user_6695,9/15/2020 23:00:00,5.837484881
user_6696,9/15/2020 20:00:00,5.133274378
user_6703,9/15/2020 19:00:00,2.59231833
user_6715,9/15/2020 10:00:00,2.434285868
user_6728,9/15/2020 11:00:00,8.14191207
user_6737,9/15/2020 19:00:00,9.10247943
user_6740,9/15/2020 19:00:00,4.195482389
user_6742,9/15/2020 4:00:00,6.280868885
user_6745,9/15/2020 21:00:00,3.992734513
user_6746,9/15/2020 15:00:00,2.437837963
user_6752,9/15/2020 16:00:00,9.925764167
user_6757,9/15/2020 0:00:00,8.216773446
user_6763,9/15/2020 22:00:00,8.256912868
user_6770,9/15/2020 19:00:00,6.687351767
user_6771,9/15/2020 15:00:00,1.437844462
user_6772,9/15/2020 15:00:00,0.5392332958
user_6777,9/15/2020 9:00:00,9.126121385
user_6785,9/15/2020 17:00:00,2.803350494
user_6795,9/15/2020 20:00:00,2.431423086
user_6801,9/15/2020 1:00:00,4.252029945
user_6806,9/15/2020 0:00:00,4.44057985
user_6808,9/15/2020 3:00:00,8.531294144
user_6820,9/15/2020 2:00:00,9.186387646
user_6829,9/15/2020 5:00:00,9.662555706
user_6838,9/15/2020 9:00:00,2.23855108
user_6848,9/15/2020 11:00:00,7.193506821
user_685,9/15/2020 18:00:00,8.58612481
user_6860,9/15/2020 23:00:00,2.887509923
user_6861,9/15/2020 1:00:00,7.810859465
user_6864,9/15/2020 9:00:00,2.356669672
user_6870,9/15/2020 18:00:00,6.362442085
user_6874,9/15/2020 13:00:00,2.936722428
user_6879,9/15/2020 14:00:00,1.463617649
user_6886,9/15/2020 2:00:00,9.873858338
user_6887,9/15/2020 3:00:00,8.500627304
user_6888,9/15/2020 1:00:00,0.5777998027
user_6890,9/15/2020 11:00:00,2.178675725
user_6908,9/15/2020 12:00:00,7.356361692
user_692,9/15/2020 4:00:00,3.010770191
user_6922,9/15/2020 6:00:00,3.27999876
user_6923,9/15/2020 5:00:00,2.410134712
user_6927,9/15/2020 23:00:00,1.257471201
user_693,9/15/2020 1:00:00,7.601534571
user_6935,9/15/2020 17:00:00,0.1939296693
user_694,9/15/2020 8:00:00,8.366595639
user_6945,9/15/2020 16:00:00,3.439884631
user_6950,9/15/2020 7:00:00,1.185156332
user_696,9/15/2020 12:00:00,7.344393936
user_6962,9/15/2020 1:00:00,8.302640533
user_6977,9/15/2020 12:00:00,2.35031817
user_6980,9/15/2020 16:00:00,3.597514818
user_6983,9/15/2020 17:00:00,5.996871843
user_6995,9/15/2020 18:00:00,8.579375727
user_6996,9/15/2020 2:00:00,8.739382007
user_7005,9/15/2020 15:00:00,8.434707997
user_7008,9/15/2020 11:00:00,6.503867858
user_7011,9/15/2020 2:00:00,3.552688008
user_7016,9/15/2020 6:00:00,2.241712372
user_7017,9/15/2020 0:00:00,8.487634959
user_7018,9/15/2020 7:00:00,5.845534668
user_7023,9/15/2020 19:00:00,0.7092005879
user_7039,9/15/2020 0:00:00,3.070826273
user_7041,9/15/2020 11:00:00,1.898675029
user_7042,9/15/2020 6:00:00,9.549692378
user_7045,9/15/2020 15:00:00,6.893735633
user_7050,9/15/2020 14:00:00,2.585098616
user_7051,9/15/2020 18:00:00,9.869619397
user_7058,9/15/2020 19:00:00,7.709567008
user_7065,9/15/2020 21:00:00,4.958427044
user_708,9/15/2020 9:00:00,7.545729624
user_7083,9/15/2020 3:00:00,3.51760292
user_7093,9/15/2020 15:00:00,0.4132756586
user_7094,9/15/2020 9:00:00,2.712447042
user_710,9/15/2020 23:00:00,5.514513749
user_7102,9/15/2020 9:00:00,8.305849398
user_7116,9/15/2020 4:00:00,0.05728346669
user_712,9/15/2020 9:00:00,7.662644479
user_7122,9/15/2020 7:00:00,3.028680825
user_7125,9/15/2020 3:00:00,9.368630871
user_7126,9/15/2020 8:00:00,6.736768114
user_7128,9/15/2020 17:00:00,1.709216286
user_7129,9/15/2020 21:00:00,3.942027744
user_713,9/15/2020 0:00:00,0.004914510993
user_7133,9/15/2020 21:00:00,8.189026049
user_7138,9/15/2020 16:00:00,9.696866162
user_7142,9/15/2020 7:00:00,2.636019184
user_7143,9/15/2020 2:00:00,8.632749334
user_7150,9/15/2020 23:00:00,7.611756893
user_7155,9/15/2020 15:00:00,4.520727719
user_7160,9/15/2020 19:00:00,5.681479313
user_717,9/15/2020 21:00:00,6.576527513
user_7170,9/15/2020 11:00:00,1.086271296
user_7171,9/15/2020 0:00:00,9.347662378
user_7174,9/15/2020 2:00:00,5.970960382
user_7184,9/15/2020 5:00:00,0.2018258626
user_719,9/15/2020 9:00:00,1.306363618
user_7195,9/15/2020 14:00:00,4.437365649
user_7197,9/15/2020 21:00:00,5.343817805
user_7203,9/15/2020 22:00:00,6.117616921
user_7207,9/15/2020 6:00:00,5.846797949
user_7209,9/15/2020 0:00:00,2.034048311
user_721,9/15/2020 14:00:00,5.290482056
user_7213,9/15/2020 5:00:00,7.433216178
user_7225,9/15/2020 19:00:00,6.301059999
user_7233,9/15/2020 11:00:00,7.848283888
user_7234,9/15/2020 23:00:00,0.4493639332
user_7251,9/15/2020 16:00:00,2.3874073
user_7267,9/15/2020 1:00:00,9.276226051
user_7268,9/15/2020 22:00:00,1.759940261
user_7272,9/15/2020 20:00:00,6.299288107
